dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1673996400,2023-01-17 23:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,69.26,10000,66.2,70.12,66.96,72.25,1013,,,90,4.7,240,0,,,,,100,804,Clouds,overcast clouds,04d
1674000000,2023-01-18 00:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,68.32,10000,65.28,69.08,65.97,70.99,1014,,,90,4.7,220,0,,,,,75,803,Clouds,broken clouds,04n
1674003600,2023-01-18 01:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,67.42,8047,64.38,68.09,63.95,69.98,1014,,,90,3.44,270,,,,,,100,721,Haze,haze,50n
1674007200,2023-01-18 02:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,65.32,805,62.62,65.82,62.8,66.96,1014,,,91,1.01,207,,,,,,100,721,Haze,haze,50n
1674010800,2023-01-18 03:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,64.17,805,61.48,64.56,60.96,66.2,1015,,,91,3.44,200,,,,,,100,721,Haze,haze,50n
1674014400,2023-01-18 04:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,63.88,2414,62.11,64.38,59.83,66.2,1015,,,94,1.99,130,,,,,,100,701,Mist,mist,50n
1674018000,2023-01-18 05:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,62.92,402,60.87,63.28,59.05,65.05,1015,,,93,0,0,0,,,,,100,721,Haze,haze,50n
1674021600,2023-01-18 06:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,61.27,2414,58.93,61.41,59.2,62.6,1015,,,92,0,0,0,,,,,100,721,Haze,haze,50n
1674025200,2023-01-18 07:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,61.32,9656,58.98,61.48,59.29,62.6,1015,,,92,0,0,0,,,,,100,701,Mist,mist,50n
1674028800,2023-01-18 08:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,60.8,9656,59.07,61,59.05,62.1,1015,,,94,0,0,0,,,,,100,701,Mist,mist,50n
1674032400,2023-01-18 09:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,61.11,1207,59.67,61.38,59.61,62.06,1014,,,95,0,0,0,,,,,100,701,Mist,mist,50n
1674036000,2023-01-18 10:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,61.23,2816,59.2,61.43,59.61,62.6,1015,,,93,3.44,80,,,,,,100,701,Mist,mist,50n
1674039600,2023-01-18 11:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,61.18,1207,59.14,61.36,59.2,62.6,1015,,,93,3.44,70,,,,,,100,721,Haze,haze,50n
1674043200,2023-01-18 12:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,62.2,2414,60.15,62.49,60.96,63,1015,,,93,3.36,90,0,,,,,100,701,Mist,mist,50n
1674046800,2023-01-18 13:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,63.07,4828,61.02,63.45,60.96,65.05,1016,,,93,3.44,70,,,,,,100,701,Mist,mist,50d
1674050400,2023-01-18 14:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,63.46,8047,61.41,63.88,62.71,66.06,1017,,,93,3.44,90,,0.27,,,,100,300,Drizzle,light intensity drizzle,09d
1674050400,2023-01-18 14:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,63.46,8047,61.41,63.88,62.71,66.06,1017,,,93,3.44,90,,0.27,,,,100,500,Rain,light rain,10d
1674054000,2023-01-18 15:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,67.44,9656,65.97,68.36,65.01,69.01,1017,,,95,3.44,100,,,,,,100,701,Mist,mist,50d
1674057600,2023-01-18 16:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,70.83,10000,68.38,71.92,67.75,72,1017,,,92,8.99,150,,0.14,,,,75,500,Rain,light rain,10d
1674061200,2023-01-18 17:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,71.64,10000,69.82,72.91,68.97,73.06,1017,,,94,8.05,170,0,,,,,100,804,Clouds,overcast clouds,04d
1674064800,2023-01-18 18:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,74.28,10000,67.71,75.16,70.97,77.2,1016,,,80,9.22,180,,0.21,,,,75,500,Rain,light rain,10d
1674068400,2023-01-18 19:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,74.34,10000,66.67,75.09,70.97,77.27,1015,,,77,12.75,150,0,0.13,,,,75,500,Rain,light rain,10d
1674072000,2023-01-18 20:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,74.34,10000,67.03,75.13,70.97,77.04,1014,,,78,9.22,140,,0.13,,,,40,500,Rain,light rain,10d
1674075600,2023-01-18 21:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,73.74,10000,66.83,74.53,70.97,75.96,1015,,,79,11.5,150,,,,,,75,803,Clouds,broken clouds,04d
1674079200,2023-01-18 22:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,72.01,10000,66.58,72.82,68.97,73.98,1015,,,83,10.36,150,,,,,,0,800,Clear,sky is clear,01d
1674082800,2023-01-18 23:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,69.73,10000,65.35,70.45,67.96,71.8,1015,,,86,9.22,150,,,,,,0,800,Clear,sky is clear,01d
1674086400,2023-01-19 00:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,67.87,10000,65.16,68.63,65.97,69.76,1015,,,91,9.22,170,,,,,,0,800,Clear,sky is clear,01n
1674090000,2023-01-19 01:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,67.42,10000,65.01,68.2,64.96,69.01,1015,,,92,11.5,160,,,,,,40,802,Clouds,scattered clouds,03n
1674093600,2023-01-19 02:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,68.41,10000,65.05,69.13,65.97,70,1015,,,89,12.75,170,0,,,,,75,803,Clouds,broken clouds,04n
1674097200,2023-01-19 03:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,68.38,10000,65.01,69.1,65.97,70,1014,,,89,14.99,150,0,,,,,20,801,Clouds,few clouds,02n
1674100800,2023-01-19 04:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,68.4,10000,65.03,69.12,65.97,70,1015,,,89,13.87,140,0,,,,,0,800,Clear,sky is clear,01n
1674104400,2023-01-19 05:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,68.31,10000,64.62,68.97,66.96,69.01,1014,,,88,14.99,140,0,,,,,40,802,Clouds,scattered clouds,03n
1674108000,2023-01-19 06:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,68.16,10000,65.12,68.9,66.96,69.01,1014,,,90,13.87,140,0,,,,,100,804,Clouds,overcast clouds,04n
1674111600,2023-01-19 07:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,68.47,10000,66.06,69.33,66.96,69.76,1014,,,92,16.11,170,0,,,,,100,804,Clouds,overcast clouds,04n
1674115200,2023-01-19 08:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,68.97,10000,67.17,69.98,67.96,70.41,1014,,,94,11.99,140,,,,,,100,701,Mist,mist,50n
1674118800,2023-01-19 09:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,69.12,10000,66.38,70,67.96,70.45,1014,,,91,13,142,,0.53,,,,100,500,Rain,light rain,10n
1674122400,2023-01-19 10:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,67.53,3219,65.12,68.31,66.4,69.8,1013,,,92,11.5,220,,5.08,,,,100,502,Rain,heavy intensity rain,10n
1674126000,2023-01-19 11:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,68.22,10000,65.8,69.06,66.11,70,1014,,,92,9.22,220,,,,,,0,701,Mist,mist,50n
1674129600,2023-01-19 12:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,67.86,10000,65.75,68.72,65.97,69.96,1014,,,93,10.36,220,,,,,,0,800,Clear,sky is clear,01n
1674133200,2023-01-19 13:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,68.11,10000,66.31,69.04,66.4,70.05,1015,,,94,8.01,196,,,,,,0,701,Mist,mist,50d
1674136800,2023-01-19 14:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,69.48,10000,67.37,70.5,67.96,71.01,1016,,,93,10.36,240,,0.25,,,,75,500,Rain,light rain,10d
1674140400,2023-01-19 15:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,70.79,10000,66.72,71.65,69.85,71.8,1016,,,87,10.36,290,,,,,,75,803,Clouds,broken clouds,04d
1674144000,2023-01-19 16:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,70.56,10000,63.73,71.02,67.93,73,1017,,,79,5.99,314,,,,,,75,803,Clouds,broken clouds,04d
1674147600,2023-01-19 17:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,71.89,10000,61.18,72.01,68.61,73.69,1016,,,69,5.75,210,,,,,,20,801,Clouds,few clouds,02d
1674151200,2023-01-19 18:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,72.72,10000,58.96,72.61,71.17,73.99,1016,,,62,9.22,280,,,,,,100,804,Clouds,overcast clouds,04d
1674154800,2023-01-19 19:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,71.2,10000,58.86,71.08,69.76,74.03,1015,,,65,6.93,240,0,,,,,100,804,Clouds,overcast clouds,04d
1674158400,2023-01-19 20:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,71.89,10000,59.92,71.87,68.97,75.4,1015,,,66,6.93,240,0,,,,,0,800,Clear,sky is clear,01d
1674162000,2023-01-19 21:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,71.62,10000,58.37,71.44,68.97,73,1016,,,63,5.82,0,0,,,,,0,800,Clear,sky is clear,01d
1674165600,2023-01-19 22:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,71.35,10000,55.35,70.86,68.97,73.6,1016,,,57,6.93,260,0,,,,,0,800,Clear,sky is clear,01d
1674169200,2023-01-19 23:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,67.78,10000,56.03,67.37,66,70.41,1016,,,66,4.7,240,0,,,,,0,800,Clear,sky is clear,01d
1674172800,2023-01-20 00:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,65.14,10000,55.51,64.69,63.97,66.2,1017,,,71,5.99,230,,,,,,0,800,Clear,sky is clear,01n
1674176400,2023-01-20 01:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,64.04,10000,54.07,63.43,59.97,66.2,1018,,,70,3.44,0,,,,,,0,800,Clear,sky is clear,01n
1674180000,2023-01-20 02:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,62.46,10000,51.76,61.59,56.97,64.98,1018,,,68,6.93,300,0,,,,,0,800,Clear,sky is clear,01n
1674183600,2023-01-20 03:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,61.39,10000,50.36,60.39,55.96,63,1019,,,67,5.82,310,0,,,,,0,800,Clear,sky is clear,01n
1674187200,2023-01-20 04:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,59.45,10000,49.3,58.33,54.97,61.02,1019,,,69,6.93,330,0,,,,,0,800,Clear,sky is clear,01n
1674190800,2023-01-20 05:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,58.53,10000,49.55,57.47,53.69,60.96,1019,,,72,6.93,300,0,,,,,0,800,Clear,sky is clear,01n
1674194400,2023-01-20 06:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,55.53,10000,48.09,54.36,51.96,57.31,1019,,,76,5.82,340,0,,,,,0,800,Clear,sky is clear,01n
1674198000,2023-01-20 07:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,54.03,10000,47.68,52.84,49.75,55.99,1019,,,79,5.82,310,0,,,,,0,800,Clear,sky is clear,01n
1674201600,2023-01-20 08:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,54.32,10000,46.58,52.97,48.25,57.16,1019,,,75,6.93,330,0,,,,,0,800,Clear,sky is clear,01n
1674205200,2023-01-20 09:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,53.96,10000,43.27,52.21,48.25,56.05,1020,,,67,8.05,340,0,,,,,0,800,Clear,sky is clear,01n
1674208800,2023-01-20 10:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,52.56,10000,42.31,50.7,46.33,55.08,1020,,,68,9.17,350,0,,,,,0,800,Clear,sky is clear,01n
1674212400,2023-01-20 11:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,50.94,10000,40.77,48.92,46.15,53.6,1021,,,68,11.5,350,,,,,,0,800,Clear,sky is clear,01n
1674216000,2023-01-20 12:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,50.14,10000,40.01,48.06,46.45,52.02,1021,,,68,10.36,10,,,,,,0,800,Clear,sky is clear,01n
1674219600,2023-01-20 13:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,48.87,10000,39.9,44.15,44.65,51.12,1022,,,71,11.5,10,,,,,,0,800,Clear,sky is clear,01d
1674223200,2023-01-20 14:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,50.41,10000,39.88,48.31,48.4,52,1022,,,67,10.36,20,,,,,,0,800,Clear,sky is clear,01d
1674226800,2023-01-20 15:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,54.37,10000,38.57,52.09,51.55,55.4,1023,,,55,17.27,20,,,,,,0,800,Clear,sky is clear,01d
1674230400,2023-01-20 16:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,56.89,10000,36.9,54.5,54.97,57.96,1024,,,47,14.99,10,0,,,,,0,800,Clear,sky is clear,01d
1674234000,2023-01-20 17:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,59.63,10000,37.72,57.36,57.96,61.02,1023,,,44,10.36,360,,,,,,0,800,Clear,sky is clear,01d
1674237600,2023-01-20 18:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,61.9,10000,37.98,59.72,59.97,62.8,1022,,,41,10.36,360,,,,,,0,800,Clear,sky is clear,01d
1674241200,2023-01-20 19:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,64.15,10000,38.05,62.04,62.8,64.98,1021,,,38,6.93,350,0,,,,,0,800,Clear,sky is clear,01d
1674244800,2023-01-20 20:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,65.97,10000,38.28,63.95,63.97,66.96,1021,,,36,9.22,360,,,,,,0,800,Clear,sky is clear,01d
1674248400,2023-01-20 21:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,65.98,10000,38.3,63.97,64.33,66.65,1021,,,36,9.22,360,,,,,,0,800,Clear,sky is clear,01d
1674252000,2023-01-20 22:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,64.27,10000,40.1,62.33,62.96,64.98,1021,,,41,9.22,20,,,,,,0,800,Clear,sky is clear,01d
1674255600,2023-01-20 23:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,61.5,10000,41.65,59.61,60.01,62.96,1021,,,48,5.82,360,0,,,,,0,800,Clear,sky is clear,01d
1674259200,2023-01-21 00:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,59.29,10000,42.19,57.42,56.95,60.96,1022,,,53,4.7,350,0,,,,,75,803,Clouds,broken clouds,04n
1674262800,2023-01-21 01:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,57.49,10000,42.85,55.67,54.79,59.04,1021,,,58,6.93,350,0,,,,,20,801,Clouds,few clouds,02n
1674266400,2023-01-21 02:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,55.6,10000,42.39,53.73,52.41,57.2,1022,,,61,8.05,350,,,,,,0,800,Clear,sky is clear,01n
1674270000,2023-01-21 03:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,53.42,10000,41.56,51.48,50.05,55.36,1022,,,64,8.05,10,0,,,,,0,800,Clear,sky is clear,01n
1674273600,2023-01-21 04:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,52.05,10000,41.45,50.11,48.81,54.97,1022,,,67,8.05,20,0,,,,,40,802,Clouds,scattered clouds,03n
1674277200,2023-01-21 05:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,52.39,10000,40.59,50.34,49.57,54,1022,,,64,10.36,350,,,,,,20,801,Clouds,few clouds,02n
1674280800,2023-01-21 06:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,53.17,10000,40.93,51.15,51.71,55.08,1022,,,63,6.93,20,0,,,,,100,804,Clouds,overcast clouds,04n
1674284400,2023-01-21 07:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,52.36,10000,40.55,50.31,49.75,54,1022,,,64,8.05,20,0,,,,,20,801,Clouds,few clouds,02n
1674288000,2023-01-21 08:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,51.87,10000,40.1,49.77,49.96,53.6,1021,,,64,6.93,10,0,,,,,0,800,Clear,sky is clear,01n
1674291600,2023-01-21 09:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,51.91,10000,39.72,49.77,49.96,53.6,1021,,,63,8.05,40,0,,,,,75,803,Clouds,broken clouds,04n
1674295200,2023-01-21 10:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,51.89,10000,39.31,49.69,49.96,53.6,1020,,,62,10.36,20,,,,,,40,802,Clouds,scattered clouds,03n
1674298800,2023-01-21 11:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,52.52,10000,39.06,50.29,50.97,54,1020,,,60,8.05,30,0,,,,,0,800,Clear,sky is clear,01n
1674302400,2023-01-21 12:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,53.04,10000,39.11,50.83,50.97,54,1020,,,59,8.05,60,17.22,,,,,100,804,Clouds,overcast clouds,04n
1674306000,2023-01-21 13:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,53.38,10000,39.43,51.19,52.05,54,1021,,,59,11.5,360,,,,,,100,804,Clouds,overcast clouds,04d
1674309600,2023-01-21 14:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,54.09,10000,40.1,51.96,52.09,55.4,1022,,,59,8.05,30,0,,,,,100,500,Rain,light rain,10d
1674313200,2023-01-21 15:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,54.64,10000,40.19,52.54,52.99,55.96,1022,,,58,12.75,80,0,,,,,100,804,Clouds,overcast clouds,04d
1674316800,2023-01-21 16:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,56.88,10000,40.89,54.84,55.96,57.96,1022,,,55,12.75,70,0,,,,,100,804,Clouds,overcast clouds,04d
1674320400,2023-01-21 17:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,59.92,10000,41.25,57.96,57.96,61.02,1021,,,50,16.11,80,21.92,,,,,40,802,Clouds,scattered clouds,03d
1674324000,2023-01-21 18:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,58.78,10000,42.21,56.89,57.96,60.06,1020,,,54,6.93,130,0,,,,,100,300,Drizzle,light intensity drizzle,09d
1674327600,2023-01-21 19:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,59.61,10000,41.99,57.72,55.96,61.02,1019,,,52,9.22,340,,0.42,,,,100,500,Rain,light rain,10d
1674331200,2023-01-21 20:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,57.58,10000,46.72,56.19,53.8,59.05,1019,,,67,9.22,50,,0.6,,,,100,300,Drizzle,light intensity drizzle,09d
1674331200,2023-01-21 20:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,57.58,10000,46.72,56.19,53.8,59.05,1019,,,67,9.22,50,,0.6,,,,100,500,Rain,light rain,10d
1674334800,2023-01-21 21:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,55.06,10000,46.94,53.74,53.8,55.96,1018,,,74,11.5,120,,,,,,100,500,Rain,light rain,10d
1674338400,2023-01-21 22:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,55.45,10000,45.46,53.94,53.96,56.97,1018,,,69,11.5,100,,0.28,,,,100,500,Rain,light rain,10d
1674342000,2023-01-21 23:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,55.26,10000,44.51,53.64,53.06,57.16,1017,,,67,9.22,70,,,,,,100,500,Rain,light rain,10d
1674345600,2023-01-22 00:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,55.47,10000,44.31,53.82,53.06,57.16,1017,,,66,10.36,110,,0.57,,,,100,500,Rain,light rain,10n
1674349200,2023-01-22 01:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,55.47,10000,45.1,53.92,54.05,57.16,1017,,,68,14.99,110,0,0.6,,,,100,500,Rain,light rain,10n
1674352800,2023-01-22 02:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,55.47,10000,46.24,54.05,54.05,57.25,1016,,,71,11.5,90,,0.24,,,,100,500,Rain,light rain,10n
1674356400,2023-01-22 03:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,55.42,10000,46.92,54.09,54.05,57.16,1016,,,73,14.99,100,0,,,,,100,804,Clouds,overcast clouds,04n
1674360000,2023-01-22 04:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,55.09,10000,48.36,53.98,52.41,57.31,1015,,,78,16.11,110,0,,,,,100,500,Rain,light rain,10n
1674363600,2023-01-22 05:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,56.14,10000,52.02,55.49,52.81,57.25,1014,,,86,18.41,110,,,,,,100,500,Rain,light rain,10n
1674367200,2023-01-22 06:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,56.62,10000,53.73,56.21,53.8,58.96,1013,,,90,16.11,130,0,1.87,,,,100,501,Rain,moderate rain,10n
1674370800,2023-01-22 07:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,58.91,10000,57.49,58.96,53.87,60.85,1011,,,95,19.69,120,27.74,0.25,,,,100,300,Drizzle,light intensity drizzle,09n
1674370800,2023-01-22 07:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,58.91,10000,57.49,58.96,53.87,60.85,1011,,,95,19.69,120,27.74,0.25,,,,100,500,Rain,light rain,10n
1674374400,2023-01-22 08:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,63.36,10000,61,63.72,57.96,66.16,1010,,,92,18.41,130,28.77,1.04,,,,100,501,Rain,moderate rain,10n
1674378000,2023-01-22 09:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,65.73,10000,63.66,66.38,61.97,66.99,1010,,,93,18.41,130,34.52,4.54,,,,100,502,Rain,heavy intensity rain,10n
1674381600,2023-01-22 10:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,68.14,10000,65.73,68.99,64.06,69.8,1009,,,92,28.86,160,36.91,6.56,,,,100,502,Rain,heavy intensity rain,10n
1674385200,2023-01-22 11:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,68.94,1207,65.88,69.76,66.31,70.02,1009,,,90,20.71,220,27.63,9.22,,,,100,211,Thunderstorm,proximity thunderstorm,11n
1674385200,2023-01-22 11:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,68.94,1207,65.88,69.76,66.31,70.02,1009,,,90,20.71,220,27.63,9.22,,,,100,502,Rain,heavy intensity rain,10n
1674385200,2023-01-22 11:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,68.94,1207,65.88,69.76,66.31,70.02,1009,,,90,20.71,220,27.63,9.22,,,,100,701,Mist,mist,50n
1674388800,2023-01-22 12:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,67.35,6437,65.88,68.25,66.06,68.61,1010,,,95,8.05,230,0,15.49,,,,100,211,Thunderstorm,proximity thunderstorm,11n
1674388800,2023-01-22 12:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,67.35,6437,65.88,68.25,66.06,68.61,1010,,,95,8.05,230,0,15.49,,,,100,701,Mist,mist,50n
1674388800,2023-01-22 12:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,67.35,6437,65.88,68.25,66.06,68.61,1010,,,95,8.05,230,0,15.49,,,,100,502,Rain,heavy intensity rain,10n
1674392400,2023-01-22 13:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,67.37,9656,65.59,68.23,65.95,68.04,1010,,,94,8.05,250,0,,,,,100,701,Mist,mist,50d
1674396000,2023-01-22 14:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,67.41,8047,65.32,68.22,65.95,68.2,1010,,,93,5.82,240,0,,,,,100,701,Mist,mist,50d
1674399600,2023-01-22 15:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,68.14,8047,65.43,68.94,66.16,69.8,1010,,,91,5.82,280,0,0.25,,,,100,500,Rain,light rain,10d
1674399600,2023-01-22 15:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,68.14,8047,65.43,68.94,66.16,69.8,1010,,,91,5.82,280,0,0.25,,,,100,701,Mist,mist,50d
1674403200,2023-01-22 16:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,67.14,8047,64.42,67.82,65.01,68.05,1010,,,91,11.41,310,0,0.52,,,,75,211,Thunderstorm,proximity thunderstorm,11d
1674403200,2023-01-22 16:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,67.14,8047,64.42,67.82,65.01,68.05,1010,,,91,11.41,310,0,0.52,,,,75,701,Mist,mist,50d
1674403200,2023-01-22 16:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,67.14,8047,64.42,67.82,65.01,68.05,1010,,,91,11.41,310,0,0.52,,,,75,500,Rain,light rain,10d
1674406800,2023-01-22 17:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,65.39,402,63.32,66,62.89,66.96,1010,,,93,10.36,340,,6.57,,,,100,502,Rain,heavy intensity rain,10d
1674406800,2023-01-22 17:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,65.39,402,63.32,66,62.89,66.96,1010,,,93,10.36,340,,6.57,,,,100,741,Fog,fog,50d
1674410400,2023-01-22 18:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,63.86,1207,62.4,64.42,62.53,65.05,1008,,,95,4.7,330,0,5.22,,,,100,211,Thunderstorm,proximity thunderstorm,11d
1674410400,2023-01-22 18:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,63.86,1207,62.4,64.42,62.53,65.05,1008,,,95,4.7,330,0,5.22,,,,100,502,Rain,heavy intensity rain,10d
1674410400,2023-01-22 18:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,63.86,1207,62.4,64.42,62.53,65.05,1008,,,95,4.7,330,0,5.22,,,,100,701,Mist,mist,50d
1674414000,2023-01-22 19:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,63.72,2816,62.26,64.26,61.41,65.05,1008,,,95,10.36,310,,4.38,,,,100,502,Rain,heavy intensity rain,10d
1674414000,2023-01-22 19:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,63.72,2816,62.26,64.26,61.41,65.05,1008,,,95,10.36,310,,4.38,,,,100,701,Mist,mist,50d
1674417600,2023-01-22 20:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,60.49,10000,59.05,60.71,59.11,62.06,1009,,,95,16.11,310,0,2.95,,,,100,501,Rain,moderate rain,10d
1674421200,2023-01-22 21:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,58.51,10000,55.9,58.33,57.16,59.11,1010,,,91,11.01,5,,0.93,10.18,,,100,500,Rain,light rain,10d
